Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
12,"MA Razzaque, CS Hong, S Lee","Autonomous traffic engineering for boosting application fidelity in wireless sensor networks",2010,"IEICE transactions on communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=188589192191374444",440,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:zYLM7Y9cAGgC",93,11,2990,3003,12,0.80,4,3,15,"","",""
8,"C Pham, H Dai Tran, SI Moon, K Thar, CS Hong","A general and practical consolidation framework in CloudNFV",2015,"2015 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2839852931486504886",534,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:eflP2zaiRacC",,,295,300,8,0.80,2,5,10,"","",""
4,"L Zou, CS Hong","Smart energy scheduling of B2V-enabled prosumer community as EVSE based on SDN network: A deep reinforcement learning approach",2020,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9246341542529234638",690,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:m03se8k-GH0C",,,234,236,4,0.80,2,2,5,"","",""
4,"YJ Kim, CS Hong","Optimized quantization for convolutional deep neural networks in federated learning",2020,"2020 21st Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8837334361768900702",691,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:SFU-2amZ4xQC",,,,,4,0.80,2,2,5,"","",""
4,"CS Hong, A Ndikumana","Deep learning based caching system and method for self-driving car in multi-access edge computing",2020,"US Patent 10,623,782","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12654950789948931494",692,"2025-03-24 02:13:09","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:C-SEpTPhZ1wC",,,,,4,0.80,2,2,5,"","",""
15,"SO Amin, CS Hong","On ipv6 traceback",2006,"2006 8th International Conference Advanced Communication Technology 3, 5 pp …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14714339343333451526",392,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:Nnq8S6OXqDYC",,,,,15,0.79,8,2,19,"","",""
14,"ASK Pathan, HK Islam, SA Sayeed, F Ahmed, CS Hong","A framework for providing e-services to the rural areas using wireless ad hoc and sensor networks",2007,"arXiv preprint arXiv:0712.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11701641776620653367",410,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:tz746QTLzJkC",4168,,,,14,0.78,3,5,18,"","",""
7,"SF Abedin, MGR Alam, AK Bairagi, A Talukder, CS Hong","Uav-assisted intelligent crowdsourcing in natural calamity",2016,"The International Symposium on Perception, Action, and Cognitive Systems …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11697686547290120665",567,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:9NZAP19TdFAC",,,,,7,0.78,1,5,9,"","",""
7,"TM Ho, NH Tran, SMA Kazmi, DH Kim, CS Hong","Distributed resource allocation for interference management and QoS guarantee in underlay cognitive femtocell networks",2016,"2016 18th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16793072887840176621",568,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:koF6b02d8EEC",,,1,4,7,0.78,1,5,9,"","",""
7,"A Ndikumana, S Ullah, CS Hong","Scalable aggregation-based packet forwarding in content centric networking",2016,"2016 18th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14246999582017123604",569,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:eFf2swCANGcC",,,1,4,7,0.78,2,3,9,"","",""
7,"SS Kim, CS Hong","Vulnerability detection mechanism based on open API for multi-user's convenience",2016,"2016 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9549410295273228341",570,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:eAlLMO4JVmQC",,,458,462,7,0.78,4,2,9,"","",""
10,"JH Kim, S Kim, DH Kwon, H Choong-Seon, JH Kim, B Choi, J Hgo","Method for supporting mobility of a mobile node in a multi-hop IP network and a network system therefor",2012,"US Patent 8,315,219","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4038069325726552406",483,"2025-03-24 02:13:09","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:W5xh706n7nkC",,,,,10,0.77,1,7,13,"","",""
10,"TA Le, CS Hong, S Lee","Multipath binomial congestion control algorithms",2012,"IEICE transactions on communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14573710123166246244",484,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:Gb6Hms-Uo9kC",95,6,1934,1943,10,0.77,3,3,13,"","",""
13,"MA Hamid, MS Islam, CS Hong","Misbehavior detection in wireless mesh networks",2008,"2008 10th International Conference on Advanced Communication Technology 2 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13436334753814672798",424,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:j5aT6aphRxQC",,,,,13,0.76,4,3,17,"","",""
9,"DNM Dang, HN Dang, CT Do, CS Hong","An efficient and reliable MAC for vehicular ad hoc networks",2013,"2013 15th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12242755600017233965",504,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:I858iXPj1OkC",,,1,5,9,0.75,2,4,12,"","",""
6,"AK Bairagi, CS Hong","D2D communications under LTE-U system: QoS and co-existence issues are incorporated",2017,"2017 19th Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14203799514609639337",598,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:Nufq_to8ts0C",,,,,6,0.75,3,2,8,"","",""
6,"MNH Nguyen, DH Kim, NH Tran, CS Hong","Multi-stage stackelberg game approach for colocation datacenter demand response",2017,"2017 19th Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13884080285935382004",599,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:3vbIHxFL9FgC",,,,,6,0.75,2,4,8,"","",""
6,"S Moon, TZ Oo, A SM, BJ Park, CS Hong","SDN-based self-organizing energy efficient downlink/uplink scheduling in heterogeneous cellular networks",2017,"IEICE TRANSACTIONS on Information and Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=448114003545319545",600,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:MXK_kJrjxJIC",100,5,939,947,6,0.75,1,5,8,"","",""
3,"M Alsenwi, SR Pandey, SB Park, CS Hong","Towards reliable communications for vehicle-to-vehicle networks: A neural networks-based approach",2021,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9949509409084621984",748,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:BSZS1fLCB98C",,,1249,1251,3,0.75,1,4,4,"","",""
3,"SR Pandey, K Kim, M Alsenwi, YK Tun, CS Hong","A crowd-enabled task execution approach in UAV networks towards fog computing",2021,"2021 IEEE International Conference on Big Data and Smart Computing (BigComp …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4339644487452271287",749,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:YEBtnu9hOHUC",,,,,3,0.75,1,5,4,"","",""
3,"JM Jeon, CS Hong","Scalable private p2p network for distributed and hierarchical machine learning in vanets",2021,"2021 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4937744296012964076",750,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:zTJoPluU4X4C",,,627,629,3,0.75,2,2,4,"","",""
3,"CW Zaw, CS Hong","Loss and energy tradeoff in multi-access edge computing enabled federated learning",2021,"2021 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1942342843617109748",751,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:2MdNiwGT7yoC",,,597,602,3,0.75,2,2,4,"","",""
11,"MA Hamid, MM Alam, MS Islam, CS Hong","Enforcing fairness for data collection in wireless sensor networks",2010,"2010 8th Annual Communication Networks and Services Research Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=304973364966369612",462,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:LkGwnXOMwfcC",,,192,198,11,0.73,3,4,15,"","",""
13,"MM Haque, ASK Pathan, BG Choi, CS Hong","An efficient pkc-based security architecture for wireless sensor networks",2007,"MILCOM 2007-IEEE Military Communications Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6316134049872552248",425,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:u-coK7KVo8oC",,,1,7,13,0.72,3,4,18,"","",""
13,"J Heo, CS Hong, SB Kang, SS Jeon","Wireless Home Network Control Mechanism for Standby Power Reduction.",2007,"WINSYS","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16968932255483085252",426,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:F9HO9s0W2bwC",,,70,75,13,0.72,3,4,18,"","",""
10,"PL Vo, NH Tran, CS Hong","Joint rate and power control for elastic and inelastic traffic in multihop wireless networks",2011,"2011 IEEE Global Telecommunications Conference-GLOBECOM","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9323948836263834910",485,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:kJDgFkosVoMC",2011,,1,5,10,0.71,3,3,14,"","",""
5,"MS Munir, CS Hong","Meta-Reinforcement Learning for Proactive Energy Demand Scheduling in Smart City with Edge Computing",2018,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17121795432329024531",642,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:VBDT71xRUdcC",,,495,497,5,0.71,3,2,7,"","",""
5,"MS Munir, SF Abedin, MGR Alam, DH Kim, CS Hong","Smart agent based dynamic data aggregation for delay sensitive smart city services",2018,"정보과학회논문지","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9168100056538567645",643,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:Xz60mAmATU4C",45,4,395,402,5,0.71,1,5,7,"","",""
7,"NH Tran, CT Do, CS Hong, S Ren, Z Han","Coordinated colocation datacenters for economic demand responce",2015,"ACM SIGMETRICS Performance Evaluation Review","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13016056960459613738",571,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:0ngZmJvimKcC",43,3,34,37,7,0.70,1,5,10,"","",""
11,"MO Rahman, MM Monowar, CS Hong","A capacity aware data transport protocol for wireless sensor network",2009,"Computational Science and Its Applications–ICCSA 2009: International …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5908668194155460061",463,"2025-03-24 02:13:09","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:HIFyuExEbWQC",,,,,11,0.69,4,3,16,"","",""
9,"S Park, J Jeong, CS Hong","DNS configuration in IPv6: approaches, analysis, and deployment scenarios",2012,"IEEE internet computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18390560689058246407,7829130061592463543",505,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:zCSUwVk65WsC",17,4,48,56,9,0.69,3,3,13,"","",""
6,"OTT Kim, VD Nguyen, SI Moon, CS Hong","Finding realistic shortest path in road networks with lane changing and turn restriction",2016,"2016 18th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14821112635004568256",601,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:u0Mu_IsstPMC",,,1,4,6,0.67,2,4,9,"","",""
6,"AK Bairagi, NH Tran, N Kim, CS Hong","QoS aware collaborative communications with incentives in the downlink of cellular network: A matching approach",2016,"2016 18th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9206103251045376383",602,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:g5Ck-dwhA_QC",,,1,6,6,0.67,2,4,9,"","",""
6,"CS Hong, GR Alam, EN Huh, EJ Cho","System and method of emergency telepsychiatry using emergency psychiatric mental state prediction model",2016,"US Patent App. 14/429,913","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5761211399664354985",603,"2025-03-24 02:13:09","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:umqufdRvDiIC",,,,,6,0.67,2,4,9,"","",""
4,"A Talukder, CS Hong","Cm2d: Cost minimization under the competitive market in dynamic social networks",2019,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10905458271256945780",693,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:pZ2CosqRuhkC",8,,4428,4441,4,0.67,2,2,6,"","",""
